precipitation_sum,temperature_2m_max,temperature_2m_min,temperature_2m_mean,windspeed_10m_max,circuit_id,month,driverId,grid,driver_age,constructor,results
1.2,25.8,16.8,20.8,13.0,18,11,852,0,23,213,1
1.2,25.8,16.8,20.8,13.0,18,11,846,6,23,1,0
1.2,25.8,16.8,20.8,13.0,18,11,825,8,31,210,0
1.2,25.8,16.8,20.8,13.0,18,11,817,11,34,1,0
0.0,31.3,23.7,27.2,28.9,24,11,830,1,26,9,1
0.0,31.3,23.7,27.2,28.9,24,11,844,3,26,6,1
0.0,31.3,23.7,27.2,28.9,24,11,815,2,33,9,1
0.0,31.3,23.7,27.2,28.9,24,11,832,4,29,6,1
0.0,31.3,23.7,27.2,28.9,24,11,847,6,25,131,1
0.0,31.3,23.7,27.2,28.9,24,11,846,7,23,1,1
0.0,31.3,23.7,27.2,28.9,24,11,839,8,27,214,1
0.0,31.3,23.7,27.2,28.9,24,11,840,14,24,117,1
0.0,31.3,23.7,27.2,28.9,24,11,817,13,34,1,1
0.0,31.3,23.7,27.2,28.9,24,11,20,9,36,117,1
0.0,31.3,23.7,27.2,28.9,24,11,852,11,23,213,1
0.0,31.3,23.7,27.2,28.9,24,11,855,15,24,51,1
0.0,31.3,23.7,27.2,28.9,24,11,848,19,27,3,1
0.0,31.3,23.7,27.2,28.9,24,11,842,17,27,213,1
0.0,31.3,23.7,27.2,28.9,24,11,822,18,34,51,1
0.0,31.3,23.7,27.2,28.9,24,11,854,12,24,210,1
0.0,31.3,23.7,27.2,28.9,24,11,825,16,31,210,1
0.0,31.3,23.7,27.2,28.9,24,11,1,5,38,131,0
0.0,31.3,23.7,27.2,28.9,24,11,849,20,28,3,0
0.0,31.3,23.7,27.2,28.9,24,11,4,10,42,214,0
