precipitation_sum,temperature_2m_max,temperature_2m_min,temperature_2m_mean,windspeed_10m_max,circuit_id,month,year,driverId,grid,driver_age,constructor,driver_count,results
0.5,17.8,9.6,14.6,17.2,13,9,2019,844,1,26,6,20,1
0.5,17.8,9.6,14.6,17.2,13,9,2019,1,3,38,131,20,1
0.5,17.8,9.6,14.6,17.2,13,9,2019,822,4,34,131,20,1
0.5,17.8,9.6,14.6,17.2,13,9,2019,20,2,36,6,20,1
0.5,17.8,9.6,14.6,17.2,13,9,2019,848,17,27,9,20,1
0.5,17.8,9.6,14.6,17.2,13,9,2019,815,7,33,211,20,1
0.5,17.8,9.6,14.6,17.2,13,9,2019,826,19,29,5,20,1
0.5,17.8,9.6,14.6,17.2,13,9,2019,807,12,36,4,20,1
0.5,17.8,9.6,14.6,17.2,13,9,2019,842,13,27,5,20,1
0.5,17.8,9.6,14.6,17.2,13,9,2019,840,16,24,211,20,1
0.5,17.8,9.6,14.6,17.2,13,9,2019,846,11,23,1,20,0
0.5,17.8,9.6,14.6,17.2,13,9,2019,825,8,31,210,20,1
0.5,17.8,9.6,14.6,17.2,13,9,2019,154,9,37,210,20,1
0.5,17.8,9.6,14.6,17.2,13,9,2019,817,10,34,4,20,1
0.5,17.8,9.6,14.6,17.2,13,9,2019,847,14,25,3,20,1
0.5,17.8,9.6,14.6,17.2,13,9,2019,8,6,44,51,20,1
0.5,17.8,9.6,14.6,17.2,13,9,2019,9,0,38,3,20,1
0.5,17.8,9.6,14.6,17.2,13,9,2019,841,18,29,51,20,0
0.5,17.8,9.6,14.6,17.2,13,9,2019,832,15,29,1,20,0
0.5,17.8,9.6,14.6,17.2,13,9,2019,830,5,26,9,20,0
34.7,18.7,9.9,15.1,13.7,14,9,2019,844,1,26,6,20,1
34.7,18.7,9.9,15.1,13.7,14,9,2019,822,3,34,131,20,1
34.7,18.7,9.9,15.1,13.7,14,9,2019,1,2,38,131,20,1
34.7,18.7,9.9,15.1,13.7,14,9,2019,817,5,34,4,20,1
34.7,18.7,9.9,15.1,13.7,14,9,2019,807,6,36,4,20,1
34.7,18.7,9.9,15.1,13.7,14,9,2019,848,8,27,9,20,1
34.7,18.7,9.9,15.1,13.7,14,9,2019,815,18,33,211,20,1
34.7,18.7,9.9,15.1,13.7,14,9,2019,830,19,26,9,20,1
34.7,18.7,9.9,15.1,13.7,14,9,2019,841,10,29,51,20,1
34.7,18.7,9.9,15.1,13.7,14,9,2019,846,16,23,1,20,1
34.7,18.7,9.9,15.1,13.7,14,9,2019,842,17,27,5,20,1
34.7,18.7,9.9,15.1,13.7,14,9,2019,840,9,24,211,20,1
34.7,18.7,9.9,15.1,13.7,14,9,2019,20,4,36,6,20,1
34.7,18.7,9.9,15.1,13.7,14,9,2019,847,14,25,3,20,1
34.7,18.7,9.9,15.1,13.7,14,9,2019,8,0,44,51,20,1
34.7,18.7,9.9,15.1,13.7,14,9,2019,154,13,37,210,20,1
34.7,18.7,9.9,15.1,13.7,14,9,2019,9,15,38,3,20,1
34.7,18.7,9.9,15.1,13.7,14,9,2019,825,11,31,210,20,0
34.7,18.7,9.9,15.1,13.7,14,9,2019,826,12,29,5,20,0
34.7,18.7,9.9,15.1,13.7,14,9,2019,832,7,29,1,20,0
0.7,29.7,26.7,28.0,16.1,15,9,2019,20,3,36,6,20,1
0.7,29.7,26.7,28.0,16.1,15,9,2019,844,1,26,6,20,1
0.7,29.7,26.7,28.0,16.1,15,9,2019,830,4,26,9,20,1
0.7,29.7,26.7,28.0,16.1,15,9,2019,1,2,38,131,20,1
0.7,29.7,26.7,28.0,16.1,15,9,2019,822,5,34,131,20,1
0.7,29.7,26.7,28.0,16.1,15,9,2019,848,6,27,9,20,1
0.7,29.7,26.7,28.0,16.1,15,9,2019,846,9,23,1,20,1
0.7,29.7,26.7,28.0,16.1,15,9,2019,842,11,27,5,20,1
0.7,29.7,26.7,28.0,16.1,15,9,2019,807,8,36,4,20,1
0.7,29.7,26.7,28.0,16.1,15,9,2019,841,10,29,51,20,1
0.7,29.7,26.7,28.0,16.1,15,9,2019,154,17,37,210,20,1
0.7,29.7,26.7,28.0,16.1,15,9,2019,832,7,29,1,20,1
0.7,29.7,26.7,28.0,16.1,15,9,2019,840,16,24,211,20,1
0.7,29.7,26.7,28.0,16.1,15,9,2019,817,20,34,4,20,1
0.7,29.7,26.7,28.0,16.1,15,9,2019,826,14,29,5,20,1
0.7,29.7,26.7,28.0,16.1,15,9,2019,9,19,38,3,20,1
0.7,29.7,26.7,28.0,16.1,15,9,2019,825,13,31,210,20,1
0.7,29.7,26.7,28.0,16.1,15,9,2019,8,12,44,51,20,0
0.7,29.7,26.7,28.0,16.1,15,9,2019,815,15,33,211,20,0
0.7,29.7,26.7,28.0,16.1,15,9,2019,847,18,25,3,20,0
1.2,21.8,12.8,17.4,11.0,71,9,2019,1,2,38,131,20,1
1.2,21.8,12.8,17.4,11.0,71,9,2019,822,4,34,131,20,1
1.2,21.8,12.8,17.4,11.0,71,9,2019,844,1,26,6,20,1
1.2,21.8,12.8,17.4,11.0,71,9,2019,830,9,26,9,20,1
1.2,21.8,12.8,17.4,11.0,71,9,2019,848,0,27,9,20,1
1.2,21.8,12.8,17.4,11.0,71,9,2019,832,5,29,1,20,1
1.2,21.8,12.8,17.4,11.0,71,9,2019,815,11,33,211,20,1
1.2,21.8,12.8,17.4,11.0,71,9,2019,846,7,23,1,20,1
1.2,21.8,12.8,17.4,11.0,71,9,2019,825,13,31,210,20,1
1.2,21.8,12.8,17.4,11.0,71,9,2019,807,6,36,4,20,1
1.2,21.8,12.8,17.4,11.0,71,9,2019,840,14,24,211,20,1
1.2,21.8,12.8,17.4,11.0,71,9,2019,826,19,29,5,20,1
1.2,21.8,12.8,17.4,11.0,71,9,2019,8,15,44,51,20,1
1.2,21.8,12.8,17.4,11.0,71,9,2019,842,16,27,5,20,1
1.2,21.8,12.8,17.4,11.0,71,9,2019,841,12,29,51,20,1
1.2,21.8,12.8,17.4,11.0,71,9,2019,9,18,38,3,20,0
1.2,21.8,12.8,17.4,11.0,71,9,2019,847,17,25,3,20,0
1.2,21.8,12.8,17.4,11.0,71,9,2019,20,3,36,6,20,0
1.2,21.8,12.8,17.4,11.0,71,9,2019,817,10,34,4,20,0
1.2,21.8,12.8,17.4,11.0,71,9,2019,154,8,37,210,20,0
2.1,21.7,17.0,19.0,33.2,22,10,2019,822,3,34,131,20,1
2.1,21.7,17.0,19.0,33.2,22,10,2019,20,1,36,6,20,1
2.1,21.7,17.0,19.0,33.2,22,10,2019,1,4,38,131,20,1
2.1,21.7,17.0,19.0,33.2,22,10,2019,848,6,27,9,20,1
2.1,21.7,17.0,19.0,33.2,22,10,2019,832,7,29,1,20,1
2.1,21.7,17.0,19.0,33.2,22,10,2019,844,2,26,6,20,1
2.1,21.7,17.0,19.0,33.2,22,10,2019,842,9,27,5,20,1
2.1,21.7,17.0,19.0,33.2,22,10,2019,815,17,33,211,20,1
2.1,21.7,17.0,19.0,33.2,22,10,2019,840,12,24,211,20,1
2.1,21.7,17.0,19.0,33.2,22,10,2019,826,14,29,5,20,1
2.1,21.7,17.0,19.0,33.2,22,10,2019,846,8,23,1,20,1
2.1,21.7,17.0,19.0,33.2,22,10,2019,8,13,44,51,20,1
2.1,21.7,17.0,19.0,33.2,22,10,2019,154,10,37,210,20,1
2.1,21.7,17.0,19.0,33.2,22,10,2019,841,11,29,51,20,1
2.1,21.7,17.0,19.0,33.2,22,10,2019,825,19,31,210,20,1
2.1,21.7,17.0,19.0,33.2,22,10,2019,847,18,25,3,20,1
2.1,21.7,17.0,19.0,33.2,22,10,2019,9,0,38,3,20,1
2.1,21.7,17.0,19.0,33.2,22,10,2019,830,5,26,9,20,0
2.1,21.7,17.0,19.0,33.2,22,10,2019,817,16,34,4,20,0
2.1,21.7,17.0,19.0,33.2,22,10,2019,807,15,36,4,20,0
2.5,20.3,11.2,15.1,7.2,32,10,2019,1,3,38,131,20,1
2.5,20.3,11.2,15.1,7.2,32,10,2019,20,2,36,6,20,1
2.5,20.3,11.2,15.1,7.2,32,10,2019,822,6,34,131,20,1
2.5,20.3,11.2,15.1,7.2,32,10,2019,844,1,26,6,20,1
2.5,20.3,11.2,15.1,7.2,32,10,2019,848,5,27,9,20,1
2.5,20.3,11.2,15.1,7.2,32,10,2019,830,4,26,9,20,1
2.5,20.3,11.2,15.1,7.2,32,10,2019,815,11,33,211,20,1
2.5,20.3,11.2,15.1,7.2,32,10,2019,817,13,34,4,20,1
2.5,20.3,11.2,15.1,7.2,32,10,2019,842,10,27,5,20,1
2.5,20.3,11.2,15.1,7.2,32,10,2019,807,12,36,4,20,1
2.5,20.3,11.2,15.1,7.2,32,10,2019,826,9,29,5,20,1
2.5,20.3,11.2,15.1,7.2,32,10,2019,840,16,24,211,20,1
2.5,20.3,11.2,15.1,7.2,32,10,2019,832,7,29,1,20,1
2.5,20.3,11.2,15.1,7.2,32,10,2019,841,15,29,51,20,1
2.5,20.3,11.2,15.1,7.2,32,10,2019,825,17,31,210,20,1
2.5,20.3,11.2,15.1,7.2,32,10,2019,847,19,25,3,20,1
2.5,20.3,11.2,15.1,7.2,32,10,2019,154,18,37,210,20,1
2.5,20.3,11.2,15.1,7.2,32,10,2019,9,20,38,3,20,1
2.5,20.3,11.2,15.1,7.2,32,10,2019,8,14,44,51,20,0
2.5,20.3,11.2,15.1,7.2,32,10,2019,846,8,23,1,20,0
0.0,26.3,11.6,21.1,8.2,70,7,2020,822,1,34,131,20,1
0.0,20.4,6.9,13.0,17.1,69,11,2019,822,1,34,131,20,1
0.0,20.4,6.9,13.0,17.1,69,11,2019,1,5,38,131,20,1
0.0,20.4,6.9,13.0,17.1,69,11,2019,830,3,26,9,20,1
0.0,20.4,6.9,13.0,17.1,69,11,2019,844,4,26,6,20,1
0.0,20.4,6.9,13.0,17.1,69,11,2019,848,6,27,9,20,1
0.0,20.4,6.9,13.0,17.1,69,11,2019,817,9,34,4,20,1
0.0,20.4,6.9,13.0,17.1,69,11,2019,846,8,23,1,20,1
0.0,20.4,6.9,13.0,17.1,69,11,2019,832,7,29,1,20,1
0.0,20.4,6.9,13.0,17.1,69,11,2019,807,11,36,4,20,1
0.0,20.4,6.9,13.0,17.1,69,11,2019,815,0,33,211,20,1
0.0,20.4,6.9,13.0,17.1,69,11,2019,8,17,44,51,20,1
0.0,20.4,6.9,13.0,17.1,69,11,2019,826,13,29,5,20,1
0.0,20.4,6.9,13.0,17.1,69,11,2019,840,14,24,211,20,1
0.0,20.4,6.9,13.0,17.1,69,11,2019,841,16,29,51,20,1
0.0,20.4,6.9,13.0,17.1,69,11,2019,154,15,37,210,20,1
0.0,20.4,6.9,13.0,17.1,69,11,2019,842,10,27,5,20,0
0.0,20.4,6.9,13.0,17.1,69,11,2019,847,18,25,3,20,1
0.0,20.4,6.9,13.0,17.1,69,11,2019,825,12,31,210,20,0
0.0,20.4,6.9,13.0,17.1,69,11,2019,9,19,38,3,20,0
0.0,20.4,6.9,13.0,17.1,69,11,2019,20,2,36,6,20,0
0.0,21.2,12.6,16.6,16.0,18,11,2019,830,1,26,9,20,1
0.0,21.2,12.6,16.6,16.0,18,11,2019,842,6,27,5,20,1
0.0,21.2,12.6,16.6,16.0,18,11,2019,832,20,29,1,20,1
0.0,21.2,12.6,16.6,16.0,18,11,2019,8,8,44,51,20,1
0.0,21.2,12.6,16.6,16.0,18,11,2019,841,12,29,51,20,1
0.0,21.2,12.6,16.6,16.0,18,11,2019,817,11,34,4,20,1
0.0,21.2,12.6,16.6,16.0,18,11,2019,1,3,38,131,20,1
0.0,21.2,12.6,16.6,16.0,18,11,2019,846,10,23,1,20,1
0.0,21.2,12.6,16.6,16.0,18,11,2019,815,15,33,211,20,1
0.0,21.2,12.6,16.6,16.0,18,11,2019,826,16,29,5,20,1
0.0,21.2,12.6,16.6,16.0,18,11,2019,825,9,31,210,20,1
0.0,21.2,12.6,16.6,16.0,18,11,2019,847,18,25,3,20,1
0.0,21.2,12.6,16.6,16.0,18,11,2019,154,7,37,210,20,1
0.0,21.2,12.6,16.6,16.0,18,11,2019,848,5,27,9,20,1
0.0,21.2,12.6,16.6,16.0,18,11,2019,807,13,36,4,20,1
0.0,21.2,12.6,16.6,16.0,18,11,2019,9,19,38,3,20,1
0.0,21.2,12.6,16.6,16.0,18,11,2019,20,2,36,6,20,0
0.0,21.2,12.6,16.6,16.0,18,11,2019,844,14,26,6,20,0
0.0,21.2,12.6,16.6,16.0,18,11,2019,840,17,24,211,20,0
0.0,21.2,12.6,16.6,16.0,18,11,2019,822,4,34,131,20,0
0.0,28.7,15.5,23.0,16.8,24,12,2019,1,1,38,131,20,1
0.0,28.7,15.5,23.0,16.8,24,12,2019,830,2,26,9,20,1
0.0,28.7,15.5,23.0,16.8,24,12,2019,844,3,26,6,20,1
0.0,28.7,15.5,23.0,16.8,24,12,2019,822,20,34,131,20,1
0.0,28.7,15.5,23.0,16.8,24,12,2019,20,4,36,6,20,1
0.0,28.7,15.5,23.0,16.8,24,12,2019,848,5,27,9,20,1
0.0,28.7,15.5,23.0,16.8,24,12,2019,815,10,33,211,20,1
0.0,28.7,15.5,23.0,16.8,24,12,2019,846,6,23,1,20,1
0.0,28.7,15.5,23.0,16.8,24,12,2019,826,13,29,5,20,1
0.0,28.7,15.5,23.0,16.8,24,12,2019,832,8,29,1,20,1
0.0,28.7,15.5,23.0,16.8,24,12,2019,817,7,34,4,20,1
0.0,28.7,15.5,23.0,16.8,24,12,2019,807,9,36,4,20,1
0.0,28.7,15.5,23.0,16.8,24,12,2019,8,17,44,51,20,1
0.0,28.7,15.5,23.0,16.8,24,12,2019,825,14,31,210,20,1
0.0,28.7,15.5,23.0,16.8,24,12,2019,154,15,37,210,20,1
0.0,28.7,15.5,23.0,16.8,24,12,2019,841,16,29,51,20,1
0.0,28.7,15.5,23.0,16.8,24,12,2019,847,18,25,3,20,1
0.0,28.7,15.5,23.0,16.8,24,12,2019,842,11,27,5,20,1
0.0,28.7,15.5,23.0,16.8,24,12,2019,9,19,38,3,20,1
0.0,28.7,15.5,23.0,16.8,24,12,2019,840,12,24,211,20,0
0.0,26.3,11.6,21.1,8.2,70,7,2020,844,7,26,6,20,1
0.0,26.3,11.6,21.1,8.2,70,7,2020,846,3,23,1,20,1
0.0,26.3,11.6,21.1,8.2,70,7,2020,1,5,38,131,20,1
0.0,26.3,11.6,21.1,8.2,70,7,2020,832,8,29,1,20,1
0.0,26.3,11.6,21.1,8.2,70,7,2020,815,6,33,211,20,1
0.0,26.3,11.6,21.1,8.2,70,7,2020,842,12,27,213,20,1
0.0,26.3,11.6,21.1,8.2,70,7,2020,839,14,27,4,20,1
0.0,26.3,11.6,21.1,8.2,70,7,2020,841,18,29,51,20,1
0.0,26.3,11.6,21.1,8.2,70,7,2020,20,11,36,6,20,1
0.0,26.3,11.6,21.1,8.2,70,7,2020,849,20,28,3,20,1
0.0,26.3,11.6,21.1,8.2,70,7,2020,826,13,29,213,20,0
0.0,26.3,11.6,21.1,8.2,70,7,2020,848,4,27,9,20,0
0.0,26.3,11.6,21.1,8.2,70,7,2020,8,19,44,51,20,0
0.0,26.3,11.6,21.1,8.2,70,7,2020,847,17,25,3,20,0
0.0,26.3,11.6,21.1,8.2,70,7,2020,154,15,37,210,20,0
0.0,26.3,11.6,21.1,8.2,70,7,2020,825,16,31,210,20,0
0.0,26.3,11.6,21.1,8.2,70,7,2020,840,9,24,211,20,0
0.0,26.3,11.6,21.1,8.2,70,7,2020,817,10,34,4,20,0
0.0,26.3,11.6,21.1,8.2,70,7,2020,830,2,26,9,20,0
0.0,19.4,11.1,15.5,9.4,70,7,2020,1,1,38,131,20,1
0.0,19.4,11.1,15.5,9.4,70,7,2020,822,4,34,131,20,1
0.0,19.4,11.1,15.5,9.4,70,7,2020,830,2,26,9,20,1
0.0,19.4,11.1,15.5,9.4,70,7,2020,848,6,27,9,20,1
0.0,19.4,11.1,15.5,9.4,70,7,2020,846,9,23,1,20,1
0.0,19.4,11.1,15.5,9.4,70,7,2020,815,17,33,211,20,1
0.0,19.4,11.1,15.5,9.4,70,7,2020,840,12,24,211,20,1
0.0,19.4,11.1,15.5,9.4,70,7,2020,817,8,34,4,20,1
0.0,19.4,11.1,15.5,9.4,70,7,2020,832,3,29,1,20,1
0.0,19.4,11.1,15.5,9.4,70,7,2020,826,13,29,213,20,1
0.0,19.4,11.1,15.5,9.4,70,7,2020,8,16,44,51,20,1
0.0,19.4,11.1,15.5,9.4,70,7,2020,825,15,31,210,20,1
0.0,19.4,11.1,15.5,9.4,70,7,2020,154,0,37,210,20,1
0.0,19.4,11.1,15.5,9.4,70,7,2020,841,19,29,51,20,1
0.0,19.4,11.1,15.5,9.4,70,7,2020,842,7,27,213,20,1
0.0,19.4,11.1,15.5,9.4,70,7,2020,847,11,25,3,20,1
0.0,19.4,11.1,15.5,9.4,70,7,2020,849,18,28,3,20,1
0.0,19.4,11.1,15.5,9.4,70,7,2020,839,5,27,4,20,0
0.0,19.4,11.1,15.5,9.4,70,7,2020,844,14,26,6,20,0
0.0,19.4,11.1,15.5,9.4,70,7,2020,20,10,36,6,20,0
2.6,21.3,12.4,17.1,12.0,11,7,2020,1,1,38,131,20,1
2.6,21.3,12.4,17.1,12.0,11,7,2020,830,7,26,9,20,1
2.6,21.3,12.4,17.1,12.0,11,7,2020,822,2,34,131,20,1
2.6,21.3,12.4,17.1,12.0,11,7,2020,840,3,24,211,20,1
2.6,21.3,12.4,17.1,12.0,11,7,2020,848,13,27,9,20,1
2.6,21.3,12.4,17.1,12.0,11,7,2020,20,5,36,6,20,1
2.6,21.3,12.4,17.1,12.0,11,7,2020,815,4,33,211,20,1
2.6,21.3,12.4,17.1,12.0,11,7,2020,817,11,34,4,20,1
2.6,21.3,12.4,17.1,12.0,11,7,2020,832,9,29,1,20,1
2.6,21.3,12.4,17.1,12.0,11,7,2020,825,0,31,210,20,1
2.6,21.3,12.4,17.1,12.0,11,7,2020,844,6,26,6,20,1
2.6,21.3,12.4,17.1,12.0,11,7,2020,826,17,29,213,20,1
2.6,21.3,12.4,17.1,12.0,11,7,2020,846,8,23,1,20,1
2.6,21.3,12.4,17.1,12.0,11,7,2020,839,14,27,4,20,1
2.6,21.3,12.4,17.1,12.0,11,7,2020,8,20,44,51,20,1
2.6,21.3,12.4,17.1,12.0,11,7,2020,154,0,37,210,20,1
2.6,21.3,12.4,17.1,12.0,11,7,2020,841,19,29,51,20,1
2.6,21.3,12.4,17.1,12.0,11,7,2020,847,12,25,3,20,1
2.6,21.3,12.4,17.1,12.0,11,7,2020,849,15,28,3,20,1
2.6,21.3,12.4,17.1,12.0,11,7,2020,842,10,27,213,20,0
0.0,20.8,11.5,16.6,16.2,9,8,2020,1,1,38,131,20,1
0.0,20.8,11.5,16.6,16.2,9,8,2020,830,3,26,9,20,1
0.0,20.8,11.5,16.6,16.2,9,8,2020,844,4,26,6,20,1
0.0,20.8,11.5,16.6,16.2,9,8,2020,817,8,34,4,20,1
0.0,20.8,11.5,16.6,16.2,9,8,2020,846,5,23,1,20,1
0.0,20.8,11.5,16.6,16.2,9,8,2020,839,9,27,4,20,1
0.0,20.8,11.5,16.6,16.2,9,8,2020,842,11,27,213,20,1
0.0,20.8,11.5,16.6,16.2,9,8,2020,848,12,27,9,20,1
0.0,20.8,11.5,16.6,16.2,9,8,2020,840,6,24,211,20,1
0.0,20.8,11.5,16.6,16.2,9,8,2020,20,10,36,6,20,1
0.0,20.8,11.5,16.6,16.2,9,8,2020,822,2,34,131,20,1
0.0,20.8,11.5,16.6,16.2,9,8,2020,847,20,25,3,20,1
0.0,20.8,11.5,16.6,16.2,9,8,2020,832,7,29,1,20,1
0.0,20.8,11.5,16.6,16.2,9,8,2020,841,15,29,51,20,1
0.0,20.8,11.5,16.6,16.2,9,8,2020,849,18,28,3,20,1
0.0,20.8,11.5,16.6,16.2,9,8,2020,154,17,37,210,20,1
0.0,20.8,11.5,16.6,16.2,9,8,2020,8,16,44,51,20,1
0.0,20.8,11.5,16.6,16.2,9,8,2020,826,19,29,213,20,0
0.0,20.8,11.5,16.6,16.2,9,8,2020,825,14,31,210,20,0
0.0,20.8,11.5,16.6,16.2,9,8,2020,807,13,36,211,20,0
6.5,27.9,15.1,20.2,21.0,9,8,2020,830,4,26,9,20,1
6.5,27.9,15.1,20.2,21.0,9,8,2020,1,2,38,131,20,1
6.5,27.9,15.1,20.2,21.0,9,8,2020,822,1,34,131,20,1
6.5,27.9,15.1,20.2,21.0,9,8,2020,844,8,26,6,20,1
6.5,27.9,15.1,20.2,21.0,9,8,2020,848,9,27,9,20,1
6.5,27.9,15.1,20.2,21.0,9,8,2020,840,6,24,211,20,1
6.5,27.9,15.1,20.2,21.0,9,8,2020,807,3,36,211,20,1
6.5,27.9,15.1,20.2,21.0,9,8,2020,839,14,27,4,20,1
6.5,27.9,15.1,20.2,21.0,9,8,2020,846,10,23,1,20,1
6.5,27.9,15.1,20.2,21.0,9,8,2020,826,16,29,213,20,1
6.5,27.9,15.1,20.2,21.0,9,8,2020,842,7,27,213,20,1
6.5,27.9,15.1,20.2,21.0,9,8,2020,20,11,36,6,20,1
6.5,27.9,15.1,20.2,21.0,9,8,2020,832,12,29,1,20,1
6.5,27.9,15.1,20.2,21.0,9,8,2020,817,5,34,4,20,1
6.5,27.9,15.1,20.2,21.0,9,8,2020,8,20,44,51,20,1
6.5,27.9,15.1,20.2,21.0,9,8,2020,154,13,37,210,20,1
6.5,27.9,15.1,20.2,21.0,9,8,2020,841,19,29,51,20,1
6.5,27.9,15.1,20.2,21.0,9,8,2020,847,15,25,3,20,1
6.5,27.9,15.1,20.2,21.0,9,8,2020,849,18,28,3,20,1
6.5,27.9,15.1,20.2,21.0,9,8,2020,825,17,31,210,20,0
0.1,28.1,20.8,24.6,12.7,4,8,2020,1,1,38,131,20,1
0.1,28.1,20.8,24.6,12.7,4,8,2020,830,3,26,9,20,1
0.1,28.1,20.8,24.6,12.7,4,8,2020,822,2,34,131,20,1
0.1,28.1,20.8,24.6,12.7,4,8,2020,840,5,24,211,20,1
0.1,28.1,20.8,24.6,12.7,4,8,2020,815,4,33,211,20,1
0.1,28.1,20.8,24.6,12.7,4,8,2020,832,7,29,1,20,1
0.1,28.1,20.8,24.6,12.7,4,8,2020,20,11,36,6,20,1
0.1,28.1,20.8,24.6,12.7,4,8,2020,848,6,27,9,20,1
0.1,28.1,20.8,24.6,12.7,4,8,2020,842,10,27,213,20,1
0.1,28.1,20.8,24.6,12.7,4,8,2020,846,8,23,1,20,1
0.1,28.1,20.8,24.6,12.7,4,8,2020,817,13,34,4,20,1
0.1,28.1,20.8,24.6,12.7,4,8,2020,826,12,29,213,20,1
0.1,28.1,20.8,24.6,12.7,4,8,2020,839,15,27,4,20,1
0.1,28.1,20.8,24.6,12.7,4,8,2020,8,14,44,51,20,1
0.1,28.1,20.8,24.6,12.7,4,8,2020,825,16,31,210,20,1
0.1,28.1,20.8,24.6,12.7,4,8,2020,841,20,29,51,20,1
0.1,28.1,20.8,24.6,12.7,4,8,2020,847,18,25,3,20,1
0.1,28.1,20.8,24.6,12.7,4,8,2020,849,19,28,3,20,1
0.1,28.1,20.8,24.6,12.7,4,8,2020,154,17,37,210,20,1
0.1,28.1,20.8,24.6,12.7,4,8,2020,844,9,26,6,20,0
8.1,18.1,10.0,14.1,15.9,13,8,2020,1,1,38,131,20,1
8.1,18.1,10.0,14.1,15.9,13,8,2020,822,2,34,131,20,1
8.1,18.1,10.0,14.1,15.9,13,8,2020,830,3,26,9,20,1
8.1,18.1,10.0,14.1,15.9,13,8,2020,817,4,34,4,20,1
8.1,18.1,10.0,14.1,15.9,13,8,2020,839,6,27,4,20,1
8.1,18.1,10.0,14.1,15.9,13,8,2020,848,5,27,9,20,1
8.1,18.1,10.0,14.1,15.9,13,8,2020,846,10,23,1,20,1
8.1,18.1,10.0,14.1,15.9,13,8,2020,842,12,27,213,20,1
8.1,18.1,10.0,14.1,15.9,13,8,2020,840,9,24,211,20,1
8.1,18.1,10.0,14.1,15.9,13,8,2020,815,8,33,211,20,1
8.1,18.1,10.0,14.1,15.9,13,8,2020,826,11,29,213,20,1
8.1,18.1,10.0,14.1,15.9,13,8,2020,8,16,44,51,20,1
8.1,18.1,10.0,14.1,15.9,13,8,2020,20,14,36,6,20,1
8.1,18.1,10.0,14.1,15.9,13,8,2020,844,13,26,6,20,1
8.1,18.1,10.0,14.1,15.9,13,8,2020,154,17,37,210,20,1
8.1,18.1,10.0,14.1,15.9,13,8,2020,849,19,28,3,20,1
8.1,18.1,10.0,14.1,15.9,13,8,2020,825,20,31,210,20,1
8.1,18.1,10.0,14.1,15.9,13,8,2020,841,18,29,51,20,0
8.1,18.1,10.0,14.1,15.9,13,8,2020,847,15,25,3,20,0
8.1,18.1,10.0,14.1,15.9,13,8,2020,832,7,29,1,20,0
7.6,24.6,16.1,20.7,9.5,14,9,2020,842,10,27,213,20,1
7.6,24.6,16.1,20.7,9.5,14,9,2020,832,3,29,1,20,1
7.6,24.6,16.1,20.7,9.5,14,9,2020,840,8,24,211,20,1
7.6,24.6,16.1,20.7,9.5,14,9,2020,846,6,23,1,20,1
7.6,24.6,16.1,20.7,9.5,14,9,2020,822,2,34,131,20,1
7.6,24.6,16.1,20.7,9.5,14,9,2020,817,7,34,4,20,1
7.6,24.6,16.1,20.7,9.5,14,9,2020,1,1,38,131,20,1
7.6,24.6,16.1,20.7,9.5,14,9,2020,839,12,27,4,20,1
7.6,24.6,16.1,20.7,9.5,14,9,2020,826,11,29,213,20,1
7.6,24.6,16.1,20.7,9.5,14,9,2020,815,4,33,211,20,1
7.6,24.6,16.1,20.7,9.5,14,9,2020,849,20,28,3,20,1
7.6,24.6,16.1,20.7,9.5,14,9,2020,154,16,37,210,20,1
7.6,24.6,16.1,20.7,9.5,14,9,2020,8,14,44,51,20,1
7.6,24.6,16.1,20.7,9.5,14,9,2020,847,19,25,3,20,1
7.6,24.6,16.1,20.7,9.5,14,9,2020,848,9,27,9,20,1
7.6,24.6,16.1,20.7,9.5,14,9,2020,841,18,29,51,20,1
7.6,24.6,16.1,20.7,9.5,14,9,2020,830,5,26,9,20,0
7.6,24.6,16.1,20.7,9.5,14,9,2020,844,13,26,6,20,0
7.6,24.6,16.1,20.7,9.5,14,9,2020,825,15,31,210,20,0
7.6,24.6,16.1,20.7,9.5,14,9,2020,20,17,36,6,20,0
0.0,29.6,17.3,23.5,14.7,76,9,2020,1,1,38,131,20,1
0.0,29.6,17.3,23.5,14.7,76,9,2020,822,2,34,131,20,1
0.0,29.6,17.3,23.5,14.7,76,9,2020,848,4,27,9,20,1
0.0,29.6,17.3,23.5,14.7,76,9,2020,817,8,34,4,20,1
0.0,29.6,17.3,23.5,14.7,76,9,2020,815,7,33,211,20,1
0.0,29.6,17.3,23.5,14.7,76,9,2020,846,11,23,1,20,1
0.0,29.6,17.3,23.5,14.7,76,9,2020,826,12,29,213,20,1
0.0,29.6,17.3,23.5,14.7,76,9,2020,844,5,26,6,20,1
0.0,29.6,17.3,23.5,14.7,76,9,2020,8,13,44,51,20,1
0.0,29.6,17.3,23.5,14.7,76,9,2020,20,14,36,6,20,1
0.0,29.6,17.3,23.5,14.7,76,9,2020,847,18,25,3,20,1
0.0,29.6,17.3,23.5,14.7,76,9,2020,154,15,37,210,20,1
0.0,29.6,17.3,23.5,14.7,76,9,2020,840,6,24,211,20,0
0.0,29.6,17.3,23.5,14.7,76,9,2020,839,10,27,4,20,0
0.0,29.6,17.3,23.5,14.7,76,9,2020,849,19,28,3,20,0
0.0,29.6,17.3,23.5,14.7,76,9,2020,825,20,31,210,20,0
